corrida,gen,best_gap,best_g6,n,evento,epoch
11,92,-0.0309536435,[A@ADP??A?@A?@?O?G??G?@?@?A?GA????C?O???A???G???O???@??G?????G??,28,gen,1783364513
11,93,0.0048724732,\A@ADP??A?@A?@?O?G??G?@?@?A?GA????C?O???A???G???O???@??G?????G???O???,29,contraejemplo,1783364513
12,0,-2.0236832720,IDp??GOG_,10,gen,1783364512
12,1,-1.8230413588,Ms??O?A?CC?i?G_@?,14,gen,1783364512
12,2,-1.8230413588,Ms??O?A?CC?i?G_@?,14,gen,1783364512
12,3,-1.7540323463,Ns??O?A?CC?i?G_@?OO,15,gen,1783364512
12,4,-1.0685281569,Ls??OC?__X?O_A,13,gen,1783364512
12,5,-1.0685281569,Ls??OC?__X?O_A,13,gen,1783364512
12,6,-1.0290547509,JGAP@GW?G@?,11,gen,1783364512
12,7,-1.0290547509,JGAP@GW?G@?,11,gen,1783364512
12,8,-0.9740038578,KGAP@GW?G@?_,12,gen,1783364512
12,9,-0.9740038578,KGAP@GW?G@?_,12,gen,1783364512
12,10,-0.9606427511,LGAP@GW?GGC?@?,13,gen,1783364512
12,11,-0.8627446545,LGAP@GW?GGC??G,13,gen,1783364512
12,12,-0.8627446545,LGAP@GW?GGC??G,13,gen,1783364512
12,13,-0.8031699072,MGAP@GW?G@?_G?G??,14,gen,1783364512
12,14,-0.8031699072,MGAP@GW?G@?_G?G??,14,gen,1783364512
12,15,-0.8031699072,MGAP@GW?G@?_G??G?,14,gen,1783364512
12,16,-0.8031699072,MGAP@GW?G@?_G?G??,14,gen,1783364512
12,17,-0.7078323560,NGAP@GW?G@?_G?G??C?,15,gen,1783364512
12,18,-0.7078323560,NGAP@GW?G@?_G?G??C?,15,gen,1783364512
12,19,-0.7078323560,NGAP@GW?G@?_G?G??C?,15,gen,1783364512
12,20,-0.7078323560,NGAP@GW?G@?_G?G??C?,15,gen,1783364512
12,21,-0.6828118111,OGAP@GW?G@?_G?G??C?@?,16,gen,1783364512
12,22,-0.6596464259,OGAP@GW?G@?_G?G??C?G?,16,gen,1783364512
12,23,-0.6596464259,OGAP@GW?G@?_G?G??C?G?,16,gen,1783364512
12,24,-0.6596464259,OGAP@GW?G@?_G?G??C?G?,16,gen,1783364512
12,25,-0.6457513111,PGAP@GW?G@?_G?G??C?G?@??,17,gen,1783364512
12,26,-0.6080524795,PGAP@GW?G@?_G??GC??@?@??,17,gen,1783364512
12,27,-0.6080524795,PGAP@GW?G@?_G?G?C??@?@??,17,gen,1783364512
12,28,-0.5689158460,QGAP@GW?G@?_G?G??C?G?@??_??,18,gen,1783364512
12,29,-0.5689158460,QGAP@GW?G@?_G?G??C?G?@??_??,18,gen,1783364512
12,30,-0.5689158460,QGAP@GW?G@?_G?G??C?G?@??_??,18,gen,1783364512
12,31,-0.5226456854,QGAP@GW?G@?_G?G??C?G?G???_?,18,gen,1783364512
12,32,-0.5226456854,QGAP@GW?G@?_G?G??C?G?G???_?,18,gen,1783364512
12,33,-0.5018244495,RGAP@GW?G@?_G?G??C?G?G???_?@??,19,gen,1783364512
12,34,-0.5018244495,RGAP@GW?G@?_G?G??C?G?G???_?@??,19,gen,1783364512
12,35,-0.4802646661,RGAP@GW?G@?_G?G??C?G?@??_??@??,19,gen,1783364512
12,36,-0.4802646661,RGAP@GW?G@?_G?G??C?G?@??_??@??,19,gen,1783364512
12,37,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,38,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,39,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,40,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,41,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,42,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,43,-0.4217575990,SGAP@GW?G@?_G?G??C?G?G???_?@?@???,20,gen,1783364512
12,44,-0.3562911697,TGAP@GW?G@?_G?G??C?G?G???_?@?@???C??,21,gen,1783364512
12,45,-0.3562911697,TGAP@GW?G@?_G?G??C?G?G???_?@?@???C??,21,gen,1783364512
12,46,-0.3562911697,TGAP@GW?G@?_G?G??C?G?G???_?@?@???C??,21,gen,1783364512
12,47,-0.3181506903,UGAP@GW?G@?_G?G??C?G?G???_?@?@???C??@???,22,gen,1783364512
12,48,-0.3181506903,UGAP@GW?G@?_G?G??C?G?G???_?@?@???C??@???,22,gen,1783364512
12,49,-0.3181506903,UGAP@GW?G@?_G?G??C?G?G???_?@?@???C??@???,22,gen,1783364512
12,50,-0.2763902223,VGAP@GW?G@?_G?G??C?G?G???_?@??G??C??G??@????,23,gen,1783364512
12,51,-0.2763902223,VGAP@GW?G@?_G?G??C?G?G???_?@??G??C??G??@????,23,gen,1783364513
12,52,-0.2763902223,VGAP@GW?G@?_G?G??C?G?G???_?@??G??C??G??@????,23,gen,1783364513
